supplier_name,date_of_sending,phone_number,email_address,email_subject,product_type,variety,sub_variety,size,piece,brand,package_type,product_class,country,net_weight,qty_per_pallet,price,remarks
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radicchio,unspecified,unspecified,unspecified,9stk,unspecified,Styro Box,unspecified,IT - Italy,,,8.25,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Arugula,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,IT - Italy,,,0.00,"2,65p/kg"
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Arugula,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,,,0.00,"2,65p/kg"
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Arugula,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,1.00,,6.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Spinach,Baby,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,,,0.00,"2,65/kg"
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Spinach,Grof,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,BE - Belgium,,,0.00,"1,95/kg"
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Lamb's lettuce,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,FR - France,1.00,,6.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Lamb's lettuce,unspecified,unspecified,unspecified,unspecified,unspecified,EPS,unspecified,FR - France,1.00,,6.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Lamb's lettuce,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,FR - France,4.00,,0.00,"5,50/kg"
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Lamb's lettuce,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,FR - France,4.00,,0.00,"3,50/kg"
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Chicory,White,unspecified,unspecified,10x500g,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,,10.25,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Chicory,White,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,,4.25,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Chicory,Red,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,3.00,,12.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Jerusalem Artichoke,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,FR - France,5.00,,9.25,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Sweet Potato,unspecified,unspecified,M,unspecified,unspecified,Carton Box,unspecified,EG - Egypt,6.00,,6.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Sweet Potato,unspecified,unspecified,L1,unspecified,unspecified,Carton Box,unspecified,EG - Egypt,6.00,,6.25,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Sweet Potato,unspecified,unspecified,L2,unspecified,unspecified,Carton Box,unspecified,EG - Egypt,6.00,,6.25,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Sweet Potato,unspecified,unspecified,XL,unspecified,unspecified,Carton Box,unspecified,EG - Egypt,6.00,,6.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Sweet Potato,unspecified,unspecified,XL,unspecified,unspecified,Carton Box,unspecified,EG - Egypt,18.00,,0.00,0.95/kg
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Sweet Potato,unspecified,unspecified,L1,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,18.00,,0.00,0.75/kg
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Sweet Potato,unspecified,unspecified,M,unspecified,unspecified,EPS,unspecified,NL - Netherlands,6.00,,0.00,0.75/kg
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Celeriac,unspecified,unspecified,unspecified,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,,7.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Celeriac,unspecified,unspecified,unspecified,unspecified,unspecified,EPS,unspecified,NL - Netherlands,10.00,,9.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radish,Red Bunch,unspecified,unspecified,15stk,unspecified,Carton Box,unspecified,NL - Netherlands,,,5.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radish,Red Bunch,unspecified,unspecified,15stk,unspecified,EPS,unspecified,NL - Netherlands,,,4.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radish,Red Bunch,unspecified,unspecified,15stk,unspecified,Wooden Crate,unspecified,NL - Netherlands,,,5.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radish,White-tip,unspecified,unspecified,10stk,unspecified,Carton Box,unspecified,NL - Netherlands,,,8.75,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radish,Rainbow,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,,,10.35,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radish,Daikon,unspecified,unspecified,15stk,unspecified,Crate,unspecified,IT - Italy,,65,15.75,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radish,Daikon,unspecified,unspecified,30stk,unspecified,Wooden Crate,unspecified,IT - Italy,,104,11.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radish,Daikon,unspecified,unspecified,15stk,unspecified,EPS,unspecified,IT - Italy,,,17.75,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radish,Red Loose,unspecified,L,unspecified,unspecified,Bag,unspecified,MA - Marocco,10.00,,12.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radish,Red Loose,unspecified,L,unspecified,unspecified,Bag,unspecified,NL - Netherlands,10.00,,12.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radish,Red Loose,unspecified,L,10x1kg,unspecified,Bag,unspecified,MA - Marocco,10.00,,12.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radish,Red Loose,unspecified,L,10x1kg,unspecified,Bag,unspecified,NL - Netherlands,10.00,,12.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radish,Red Loose,unspecified,M,unspecified,unspecified,Bag,unspecified,NL - Netherlands,10.00,,12.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radish,Red Loose,unspecified,M,10x1kg,unspecified,Bag,unspecified,NL - Netherlands,10.00,,12.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radish,Red Loose,unspecified,G,unspecified,unspecified,Bag,unspecified,NL - Netherlands,2.50,,3.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radish,Red Loose,unspecified,G,20x500g,unspecified,Bag,unspecified,MA - Marocco,2.50,,13.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radish,Red Loose,unspecified,G,20x500g,unspecified,Bag,unspecified,NL - Netherlands,2.50,,13.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Radish,Red Conebag,unspecified,G,20x125g,unspecified,Carton Box,unspecified,NL - Netherlands,2.50,,4.75,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Carrot,Salsify,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,,,12.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Carrot,Parsnip,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,,6.25,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Carrot,Bunch,unspecified,unspecified,12stk,unspecified,Crate,unspecified,IT - Italy,,,0.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Celery,Foly,unspecified,unspecified,14stk,unspecified,Carton Box,unspecified,ES - Spain,,,19.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Celery,Naked,unspecified,unspecified,unspecified,unspecified,EPS,unspecified,IT - Italy,,,,1.45/kg
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Leek,unspecified,unspecified,unspecified,unspecified,unspecified,EPS,unspecified,NL - Netherlands,10.00,,9.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Leek,unspecified,unspecified,unspecified,unspecified,unspecified,Crate Plastic,unspecified,NL - Netherlands,10.00,,11.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Rhubarb,Greenhouse,unspecified,Thick,unspecified,unspecified,Carton Box,unspecified,DE - Germany,6.00,,27.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Rhubarb,Greenhouse,unspecified,Thick,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,6.00,,27.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Rhubarb,unspecified,unspecified,Thin,unspecified,unspecified,Carton Box,unspecified,DE - Germany,,,17.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Rhubarb,unspecified,unspecified,Thin,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,6.00,,17.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Fennel,unspecified,unspecified,unspecified,10-12stk,unspecified,Crate Plastic,unspecified,ES - Spain,5.00,,6.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Fennel,unspecified,unspecified,unspecified,12-14stk,unspecified,Crate Plastic,unspecified,ES - Spain,5.00,,6.25,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Fennel,unspecified,unspecified,unspecified,14-16stk,unspecified,Crate Plastic,unspecified,ES - Spain,5.00,,6.25,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Fennel,unspecified,unspecified,unspecified,18-22stk,unspecified,Crate Plastic,unspecified,ES - Spain,5.00,,6.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Haricot Vert,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,KE - Kenya,2.00,,12.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,String Bean,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,MA - Marocco,4.00,,18.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Snow Pea,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,EG - Egypt,2.00,,14.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Sugarsnaps,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,EG - Egypt,5.00,,27.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Spring Onion,unspecified,unspecified,unspecified,14stk,unspecified,Crate,unspecified,DE - Germany,,,7.25,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Spring Onion,unspecified,unspecified,unspecified,14stk,unspecified,Carton Box,unspecified,EG - Egypt,,,5.75,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Spring Onion,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,EG - Egypt,4.00,,12.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Garlic,Peeled,unspecified,unspecified,10x1kg,unspecified,Carton Box,unspecified,CN - China,10.00,,0.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Garlic,Pure White,unspecified,55+,20x500g,unspecified,Carton Box,unspecified,CN - China,,,36.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Garlic,Pure White,unspecified,unspecified,2x5kg,unspecified,Carton Box,unspecified,CN - China,10.00,,37.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Garlic,Pure White,unspecified,55+,40x250g,unspecified,Carton Box,unspecified,CN - China,,,38.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Garlic,String,unspecified,unspecified,10x1kg,unspecified,Carton Box,unspecified,CN - China,10.00,,43.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Chinese Cabbage,Naked,unspecified,unspecified,8stk,unspecified,Carton Box,unspecified,ES - Spain,,,13.75,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Chinese Cabbage,Foly,unspecified,unspecified,8stk,unspecified,Crate,unspecified,NL - Netherlands,,,12.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Chinese Cabbage,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,,,0.00,2.65/kg
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Kale,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,ES - Spain,,,0.00,2.25/kg
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Kale,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,ES - Spain,4.00,,13.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Kale,On Ice,unspecified,unspecified,unspecified,unspecified,Styro Box,unspecified,ES - Spain,5.00,,14.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Cavolo Nero,unspecified,unspecified,unspecified,unspecified,unspecified,Crate,unspecified,IT - Italy,5.00,,17.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Pak Choi,Naked,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,ES - Spain,,,0.00,1.65/kg
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Pak Choi,Foly,unspecified,unspecified,10stk,unspecified,Carton Box,unspecified,NL - Netherlands,,,6.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Pak Choi,Shanghai,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,8.00,,12.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Cauliflower,White Naked,unspecified,unspecified,6stk,unspecified,Crate,unspecified,FR - France,,,9.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Cauliflower,Romanesco,unspecified,unspecified,6stk,unspecified,Crate,unspecified,ES - Spain,,,9.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Cauliflower,Romanesco,unspecified,unspecified,8stk,unspecified,Crate,unspecified,ES - Spain,,,9.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Broccoli,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,ES - Spain,,,0.00,1.45/kg
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Broccoli,Bimi,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,KE - Kenya,2.40,,22.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Broccoli,Bimi,unspecified,unspecified,12x200g,unspecified,Carton Box,unspecified,MA - Marocco,2.40,,22.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Brocolli,On Ice,unspecified,unspecified,unspecified,unspecified,Styro Box,unspecified,ES - Spain,8.00,,16.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Green Cabbage,unspecified,unspecified,unspecified,6stk,unspecified,Carton Box,unspecified,BE - Belgium,,,7.75,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Green Cabbage,unspecified,unspecified,unspecified,8stk,unspecified,Carton Box,unspecified,BE - Belgium,,,7.75,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Green Cabbage,unspecified,unspecified,unspecified,8stk,unspecified,Carton Box,unspecified,BE - Belgium,,,0.00,0.95/kg
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Green Cabbage,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,PT - Portugal,,,0.00,1.15/k
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Green Cabbage,unspecified,unspecified,unspecified,7stk,unspecified,Crate Plastic,unspecified,PT - Portugal,,,9.75,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Green Pointed Cabbage,Naked,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,PT - Portugal,,,11.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Green Pointed Cabbage,Filmed,unspecified,unspecified,8stk,unspecified,Carton Box,unspecified,PT - Portugal,,,13.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Red Pointed Cabbage,Naked,unspecified,unspecified,8stk,unspecified,Carton Box,unspecified,PT - Portugal,,,19.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Green Pointed Cabbage,Naked,unspecified,unspecified,unspecified,unspecified,Big Box,unspecified,PT - Portugal,500.00,,0.00,0.78/kg
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Green Pointed Cabbage,Naked,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,PT - Portugal,,,0.00,0.85/kg
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Kohlrabi,Without Leaves,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,ES - Spain,18.00,,0.00,0.85/kg
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Kohlrabi,unspecified,unspecified,unspecified,20stk,unspecified,Crate,unspecified,IT - Italy,,,10.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Mais,Baby,unspecified,unspecified,12x125g,unspecified,Carton Box,unspecified,KE - Kenya,1.50,,10.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Aubergine,Purple Naked,unspecified,225+,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,,6.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Zucchini,Yellow Naked,unspecified,unspecified,14stk,unspecified,Carton Box,unspecified,NL - Netherlands,,,6.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Zucchini,Green Naked,unspecified,G12,unspecified,unspecified,Carton Box,unspecified,ES - Spain,,,5.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Zucchini,Green Naked,unspecified,G14,unspecified,unspecified,Carton Box,unspecified,ES - Spain,,,6.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Zucchini,Green Naked,unspecified,M,unspecified,unspecified,Carton Box,unspecified,ES - Spain,,,6.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Cucumber,Filmed,unspecified,25+,16stk,unspecified,Carton Box,unspecified,ES - Spain,,,4.75,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Cucumber,Stek,unspecified,Grof,unspecified,unspecified,EPS,unspecified,ES - Spain,,,0.00,0.90/kg
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Cucumber,Mini,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,9.00,,12.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Capsicum,Yellow Naked,unspecified,221-261,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,,19.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Capsicum,Green Naked,unspecified,221-261,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,,9.25,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Capsicum,Orange Naked,unspecified,221-261,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,,20.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Capsicum,Red Naked,unspecified,221-261,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,,17.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Pointed Pepper,Red Loose,Ramiro,unspecified,unspecified,unspecified,Carton Box,unspecified,MA - Marocco,5.00,,0.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Sweetbite,Yellow Loose,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,MA - Marocco,4.00,,28.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Sweetbite,Orange Loose,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,MA - Marocco,4.00,,28.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Sweetbite,Red Loose,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,MA - Marocco,4.00,,28.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Chili Pepper,Yellow Chili,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,ES - Spain,3.00,,0.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Chili Pepper,Green Chili,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,ES - Spain,3.00,,20.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Chili Pepper,Red Chili,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,EG - Egypt,3.00,,15.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Chili Pepper,Red Chili,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,MA - Marocco,3.00,,22.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Chili Pepper,Habanero Yellow,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,ES - Spain,2.00,,26.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Chili Pepper,Habanero Red,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,ES - Spain,2.00,,13.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Chili Pepper,Jalapeno Green,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,2.00,,21.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Chili Pepper,Padron,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,ES - Spain,2.00,,0.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Pumpkin,Butternut,unspecified,unspecified,12stk,unspecified,Carton Box,unspecified,ES - Spain,,,9.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Pumpkin,Butternut,unspecified,unspecified,14stk,unspecified,Carton Box,unspecified,PT - Portugal,,,9.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Pumpkin,Butternut,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,ZA - South Africa,20.00,,0.00,0.90/kg
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Pumpkin,Butternut,unspecified,unspecified,unspecified,unspecified,Big Box,unspecified,ZA - South Africa,600.00,,0.00,0.90/kg
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Cherry Tomato,Yellow Punnet,unspecified,unspecified,9x250g,unspecified,Carton Box,unspecified,NL - Netherlands,2.25,,20.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Cherry Tomato,Yellow Punnet,unspecified,unspecified,9x250g,unspecified,Carton Box,unspecified,BE - Belgium,2.25,,20.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Cherry Tomato,Yellow Punnet,unspecified,unspecified,9x250g,unspecified,Carton Box,unspecified,ES - Spain,2.25,,17.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Cherry Tomato,Red Punnet,unspecified,unspecified,9x250g,unspecified,Carton Box,unspecified,NL - Netherlands,2.25,,6.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Cherry Tomato,Red Loose,unspecified,25-30,unspecified,unspecified,Carton Box,unspecified,MA - Marocco,4.00,,12.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Round Tomato,unspecified,unspecified,A,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,,,12.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Round Tomato,unspecified,unspecified,B,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,,,12.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Plum Tomato,unspecified,unspecified,M,unspecified,unspecified,Carton Box,unspecified,ES - Spain,,,0.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Plum Tomato,Intense,unspecified,MM,unspecified,unspecified,Carton Box,unspecified,ES - Spain,,,0.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Plum Tomato,Intense,unspecified,MM,unspecified,unspecified,Carton Box,unspecified,MA - Marocco,,,0.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Plum Tomato,Intense,unspecified,A,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,,,0.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Plum Tomato,Intense,unspecified,B,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,,,0.00,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Herbs,Parsley Flat,unspecified,unspecified,unspecified,unspecified,Crate,unspecified,,,,18.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Herbs,Parsley Flat,unspecified,unspecified,unspecified,unspecified,Crate Plastic,unspecified,,,,13.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Herbs,Parsley Curley,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,,,,13.50,
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Herbs,Celery leaves,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,ES - Spain,,,0.00,2.65/kg
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Herbs,Celery leaves,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,,,0.00,2.65/kg
Versland,28-03-2025 8:37:00,,sonja@versland.com,Prijslijst Versland,Herbs,Chives,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,,1.00,,13.50,
